zip,month,year,price_index
10009,Sep,2016,$940K
10009,Dec,2014,$870K
10009,Dec,2012,$725K
10009,Aug,2012,$724K
10009,Apr,2013,$742K
10009,Apr,2019,$974K
10009,Mar,2014,$831K
10009,May,2011,$698K
10009,Sep,2015,$943K
10009,Jan,2020,$1.05M
10009,May,2015,$909K
10009,Nov,2012,$722K
10009,Sep,2014,$859K
10009,May,2020,$994K
10009,Nov,2011,$718K
10009,Apr,2011,$694K
10009,Jun,2015,$916K
10009,Dec,2015,$964K
10009,Nov,2013,$804K
10009,Oct,2013,$795K
10009,Nov,2015,$961K
10009,Jul,2019,$1.05M
10009,Feb,2015,$892K
10009,May,2019,$1.01M
10009,Oct,2020,$959K
10009,Feb,2021,$903K
10009,Mar,2020,$1.05M
10009,Apr,2021,$897K
10009,Oct,2018,$932K
10009,Sep,2017,$932K
10009,Dec,2016,$945K
10009,May,2017,$949K
10009,Jul,2017,$940K
10009,Mar,2016,$945K
10009,Jul,2016,$942K
10009,Feb,2016,$947K
10009,Jan,2015,$878K
10009,Aug,2016,$940K
10009,Aug,2014,$858K
10009,Oct,2014,$864K
10009,Jun,2014,$857K
10009,Jul,2013,$770K
10009,May,2013,$748K
10009,Apr,2014,$841K
10009,Sep,2013,$790K
10009,Jan,2013,$729K
10009,Mar,2012,$729K
10009,Feb,2012,$730K
10009,May,2012,$727K
10009,Dec,2011,$724K
10009,Apr,2012,$729K
10009,Jul,2020,$959K
10009,Aug,2011,$700K
10009,Mar,2013,$739K
10010,Jan,2022,$752K
10010,Dec,2021,$742K
10010,Oct,2021,$731K
10010,Sep,2021,$733K
10010,Aug,2021,$734K
10010,Jul,2021,$733K
10010,Jun,2021,$733K
10010,May,2021,$732K
10010,Apr,2021,$731K
10010,Mar,2021,$731K
10010,Nov,2021,$735K
10010,Feb,2021,$741K
10010,Jan,2021,$760K
10010,Dec,2020,$772K
10010,Nov,2020,$794K
10010,Oct,2020,$806K
10010,Sep,2020,$814K
10010,Aug,2020,$818K
10010,Jul,2020,$822K
10010,Jun,2020,$827K
10010,May,2020,$828K
10010,Mar,2020,$834K
10010,Feb,2020,$852K
10010,Jan,2020,$865K
10010,Dec,2019,$868K
10010,Nov,2019,$861K
10010,Oct,2019,$864K
10010,Sep,2019,$870K
10010,Aug,2019,$879K
10010,Jul,2019,$886K
10010,Jun,2019,$893K
10010,May,2019,$902K
10010,Apr,2019,$906K
10010,Mar,2019,$913K
10010,Feb,2019,$916K
10010,Jan,2019,$912K
10010,Dec,2018,$906K
10010,Nov,2018,$894K
10010,Oct,2018,$886K
10010,Sep,2018,$882K
10010,Aug,2018,$879K
10010,Jul,2018,$875K
10010,Jun,2018,$871K
10010,May,2018,$872K
10010,Apr,2018,$878K
10010,Mar,2018,$877K
10010,Feb,2018,$868K
10010,Jan,2018,$864K
10010,Dec,2017,$867K
10010,Nov,2017,$875K
10010,Oct,2017,$879K
10010,Sep,2017,$890K
10010,Aug,2017,$902K
10010,Jul,2017,$921K
10010,Jun,2017,$934K
10010,May,2017,$943K
10010,Apr,2017,$943K
10010,Mar,2017,$939K
10010,Feb,2017,$939K
10010,Jan,2017,$939K
10010,Dec,2016,$940K
10010,Nov,2016,$941K
10010,Oct,2016,$946K
10010,Sep,2016,$946K
10010,Aug,2016,$944K
10010,Jul,2016,$940K
10010,Jun,2016,$938K
10010,May,2016,$937K
10010,Apr,2016,$937K
10010,Mar,2016,$940K
10010,Feb,2016,$947K
10010,Jan,2016,$959K
10010,Dec,2015,$966K
10010,Nov,2015,$964K
10010,Oct,2015,$958K
10010,Sep,2015,$953K
10010,Aug,2015,$948K
10010,Jul,2015,$941K
10010,Jun,2015,$934K
10010,May,2015,$927K
10010,Apr,2015,$923K
10010,Mar,2015,$919K
10010,Feb,2015,$910K
10010,Jan,2015,$897K
10010,Dec,2014,$883K
10010,Nov,2014,$875K
10010,Oct,2014,$867K
10010,Sep,2014,$857K
10010,Aug,2014,$850K
10010,Jul,2014,$842K
10010,Jun,2014,$834K
10010,May,2014,$821K
10010,Apr,2014,$808K
10010,Mar,2014,$798K
10010,Feb,2014,$788K
10010,Jan,2014,$780K
10010,Dec,2013,$771K
10010,Nov,2013,$762K
10010,Oct,2013,$754K
10010,Sep,2013,$748K
10010,Aug,2013,$738K
10010,Jul,2013,$730K
10010,Jun,2013,$725K
10010,May,2013,$724K
10010,Apr,2013,$721K
10010,Mar,2013,$715K
10010,Feb,2013,$707K
10010,Jan,2013,$700K
10010,Dec,2012,$696K
10010,Nov,2012,$695K
10010,Oct,2012,$694K
10010,Sep,2012,$688K
10010,Aug,2012,$688K
10010,Jul,2012,$687K
10010,Jun,2012,$684K
10010,May,2012,$679K
10010,Apr,2012,$676K
10010,Mar,2012,$678K
10010,Feb,2012,$680K
10010,Jan,2012,$681K
10010,Dec,2011,$678K
10010,Nov,2011,$674K
10010,Oct,2011,$671K
10010,Sep,2011,$669K
10010,Aug,2011,$666K
10010,Jul,2011,$664K
10010,Jun,2011,$664K
10010,May,2011,$664K
10010,Apr,2011,$663K
10010,Mar,2011,$660K
10011,Jan,2022,$990K
10011,Dec,2021,$983K
10011,Nov,2021,$977K
10011,Oct,2021,$971K
10011,Sep,2021,$969K
10011,Aug,2021,$966K
10011,Jul,2021,$964K
10011,Jun,2021,$962K
10011,May,2021,$961K
10011,Apr,2021,$959K
10011,Mar,2021,$957K
10011,Feb,2021,$960K
10011,Jan,2021,$967K
10011,Dec,2020,$966K
10011,Nov,2020,$973K
10011,Oct,2020,$981K
10011,Sep,2020,$987K
10011,Aug,2020,$994K
10011,Jul,2020,$1.00M
10011,Jun,2020,$1.02M
10011,May,2020,$1.03M
10011,Apr,2020,$1.04M
10011,Mar,2020,$1.03M
10011,Feb,2020,$1.04M
10011,Jan,2020,$1.05M
10011,Dec,2019,$1.06M
10011,Nov,2019,$1.07M
10011,Oct,2019,$1.08M
10011,Sep,2019,$1.09M
10011,Aug,2019,$1.10M
10011,Jul,2019,$1.11M
10011,Jun,2019,$1.11M
10011,May,2019,$1.11M
10011,Mar,2019,$1.15M
10011,Feb,2019,$1.17M
10011,Jan,2019,$1.20M
10011,Dec,2018,$1.20M
10011,Nov,2018,$1.20M
10011,Oct,2018,$1.18M
10011,Sep,2018,$1.16M
10011,Aug,2018,$1.15M
10011,Jul,2018,$1.14M
10011,Jun,2018,$1.15M
10011,May,2018,$1.16M
10011,Apr,2018,$1.16M
10011,Mar,2018,$1.16M
10011,Feb,2018,$1.15M
10011,Jan,2018,$1.14M
10011,Dec,2017,$1.15M
10011,Nov,2017,$1.16M
10011,Oct,2017,$1.17M
10011,Sep,2017,$1.18M
10011,Aug,2017,$1.18M
10011,Jul,2017,$1.19M
10011,Jun,2017,$1.19M
10011,May,2017,$1.19M
10011,Apr,2017,$1.19M
10011,Mar,2017,$1.19M
10011,Feb,2017,$1.20M
10011,Jan,2017,$1.20M
10011,Dec,2016,$1.20M
10011,Nov,2016,$1.20M
10011,Oct,2016,$1.21M
10011,Sep,2016,$1.21M
10011,Aug,2016,$1.22M
10011,Jul,2016,$1.22M
10011,Jun,2016,$1.22M
10011,May,2016,$1.22M
10011,Apr,2016,$1.22M
10011,Mar,2016,$1.22M
10011,Feb,2016,$1.22M
10011,Jan,2016,$1.23M
10011,Dec,2015,$1.23M
10011,Nov,2015,$1.22M
10011,Oct,2015,$1.21M
10011,Sep,2015,$1.20M
10011,Aug,2015,$1.20M
10011,Jul,2015,$1.19M
10011,Jun,2015,$1.18M
10011,May,2015,$1.17M
10011,Apr,2015,$1.17M
10011,Mar,2015,$1.17M
10011,Feb,2015,$1.16M
10011,Jan,2015,$1.14M
10011,Dec,2014,$1.13M
10011,Nov,2014,$1.13M
10011,Oct,2014,$1.12M
10011,Sep,2014,$1.11M
10011,Jul,2014,$1.09M
10011,Jun,2014,$1.07M
10011,May,2014,$1.06M
10011,Apr,2014,$1.05M
10011,Mar,2014,$1.04M
10011,Feb,2014,$1.02M
10011,Jan,2014,$1.01M
10011,Dec,2013,$1.00M
10011,Nov,2013,$988K
10011,Oct,2013,$979K
10011,Sep,2013,$977K
10011,Aug,2013,$969K
10011,Jul,2013,$961K
10011,Jun,2013,$954K
10011,May,2013,$947K
10011,Apr,2013,$936K
10011,Mar,2013,$923K
10011,Feb,2013,$908K
10011,Jan,2013,$896K
10011,Dec,2012,$888K
10011,Nov,2012,$882K
10011,Oct,2012,$878K
10011,Sep,2012,$868K
10011,Aug,2012,$862K
10011,Jul,2012,$858K
10011,Jun,2012,$854K
10011,May,2012,$851K
10011,Apr,2012,$851K
10011,Mar,2012,$854K
10011,Feb,2012,$862K
10011,Jan,2012,$866K
10011,Dec,2011,$866K
10011,Nov,2011,$861K
10011,Oct,2011,$854K
10011,Sep,2011,$848K
10011,Aug,2011,$843K
10011,Jul,2011,$838K
10011,Jun,2011,$834K
10011,May,2011,$829K
10011,Apr,2011,$824K
10011,Mar,2011,$820K
10012,Jan,2022,$1.79M
10012,Nov,2021,$1.76M
10012,Sep,2021,$1.74M
10012,Aug,2021,$1.74M
10012,Jul,2021,$1.73M
10012,Jun,2021,$1.73M
10012,May,2021,$1.73M
10012,Apr,2021,$1.73M
10012,Mar,2021,$1.73M
10012,Feb,2021,$1.73M
10012,Dec,2020,$1.74M
10012,Nov,2020,$1.76M
10012,Oct,2020,$1.79M
10012,Sep,2020,$1.81M
10012,Aug,2020,$1.82M
10012,Jul,2020,$1.84M
10012,May,2020,$1.90M
10012,Apr,2020,$1.91M
10012,Feb,2020,$1.89M
10012,Jan,2020,$1.90M
10012,Dec,2019,$1.92M
10012,Nov,2019,$1.91M
10012,Oct,2019,$1.89M
10012,Sep,2019,$1.88M
10012,Aug,2019,$1.89M
10012,Jul,2019,$1.89M
10012,Jun,2019,$1.87M
10012,May,2019,$1.85M
10012,Apr,2019,$1.86M
10012,Mar,2019,$1.88M
10012,Feb,2019,$1.90M
10012,Jan,2019,$1.89M
10012,Dec,2018,$1.88M
10012,Nov,2018,$1.87M
10012,Oct,2018,$1.87M
10012,Sep,2018,$1.84M
10012,Aug,2018,$1.80M
10012,Jul,2018,$1.76M
10012,Jun,2018,$1.74M
10012,May,2018,$1.71M
10012,Apr,2018,$1.69M
10012,Mar,2018,$1.67M
10012,Feb,2018,$1.68M
10012,Jan,2018,$1.67M
10012,Dec,2017,$1.67M
10012,Nov,2017,$1.68M
10012,Oct,2017,$1.69M
10012,Sep,2017,$1.71M
10012,Aug,2017,$1.72M
10012,Jul,2017,$1.73M
10012,Jun,2017,$1.75M
10012,May,2017,$1.78M
10012,Apr,2017,$1.79M
10012,Mar,2017,$1.79M
10012,Feb,2017,$1.78M
10012,Jan,2017,$1.77M
10012,Dec,2016,$1.77M
10012,Nov,2016,$1.78M
10012,Oct,2016,$1.79M
10012,Sep,2016,$1.79M
10012,Aug,2016,$1.80M
10012,Jul,2016,$1.80M
10012,Jun,2016,$1.80M
10012,May,2016,$1.80M
10012,Apr,2016,$1.80M
10012,Mar,2016,$1.81M
10012,Feb,2016,$1.83M
10012,Jan,2016,$1.86M
10012,Dec,2015,$1.87M
10012,Nov,2015,$1.86M
10012,Oct,2015,$1.83M
10012,Sep,2015,$1.82M
10012,Aug,2015,$1.81M
10012,Jul,2015,$1.80M
10012,Jun,2015,$1.79M
10012,May,2015,$1.78M
10012,Apr,2015,$1.77M
10012,Mar,2015,$1.75M
10012,Feb,2015,$1.73M
10012,Jan,2015,$1.69M
10012,Nov,2014,$1.65M
10012,Oct,2014,$1.64M
10012,Sep,2014,$1.62M
10012,Aug,2014,$1.61M
10012,Jul,2014,$1.59M
10012,Jun,2014,$1.58M
10012,May,2014,$1.57M
10012,Apr,2014,$1.55M
10012,Mar,2014,$1.54M
10012,Feb,2014,$1.52M
10012,Jan,2014,$1.52M
10012,Dec,2013,$1.50M
10012,Nov,2013,$1.49M
10012,Oct,2013,$1.48M
10012,Sep,2013,$1.49M
10012,Aug,2013,$1.48M
10012,Jul,2013,$1.47M
10012,Jun,2013,$1.47M
10012,May,2013,$1.47M
10012,Apr,2013,$1.46M
10012,Mar,2013,$1.46M
10012,Feb,2013,$1.45M
10012,Jan,2013,$1.45M
10012,Dec,2012,$1.45M
10012,Nov,2012,$1.45M
10012,Oct,2012,$1.45M
10012,Sep,2012,$1.44M
10012,Aug,2012,$1.43M
10012,Jul,2012,$1.43M
10012,Jun,2012,$1.42M
10012,May,2012,$1.41M
10012,Apr,2012,$1.41M
10012,Mar,2012,$1.41M
10012,Feb,2012,$1.42M
10012,Jan,2012,$1.43M
10012,Dec,2011,$1.44M
10012,Nov,2011,$1.44M
10012,Oct,2011,$1.43M
10012,Sep,2011,$1.42M
10012,Aug,2011,$1.41M
10012,Jul,2011,$1.40M
10012,Jun,2011,$1.39M
10012,Apr,2011,$1.36M
10012,Mar,2011,$1.34M
10012,Jan,2021,$1.74M
10012,Oct,2021,$1.75M
10012,Dec,2021,$1.78M
10013,Jan,2022,$2.79M
10013,Nov,2021,$2.76M
10013,Oct,2021,$2.74M
10013,Sep,2021,$2.73M
10013,Aug,2021,$2.72M
10013,Jul,2021,$2.71M
10013,Jun,2021,$2.70M
10013,May,2021,$2.70M
10013,Apr,2021,$2.69M
10013,Mar,2021,$2.68M
10013,Feb,2021,$2.68M
10013,Jan,2021,$2.68M
10013,Dec,2020,$2.71M
10013,Nov,2020,$2.73M
10013,Oct,2020,$2.74M
10013,Sep,2020,$2.75M
10013,Aug,2020,$2.76M
10013,Jul,2020,$2.78M
10013,Jun,2020,$2.81M
10013,May,2020,$2.83M
10013,Apr,2020,$2.83M
10013,Mar,2020,$2.83M
10013,Feb,2020,$2.81M
10013,Jan,2020,$2.80M
10013,Dec,2019,$2.80M
10013,Nov,2019,$2.82M
10013,Oct,2019,$2.83M
10013,Sep,2019,$2.85M
10013,Aug,2019,$2.86M
10013,Jul,2019,$2.86M
10013,Jun,2019,$2.84M
10013,May,2019,$2.84M
10013,Apr,2019,$2.85M
10013,Mar,2019,$2.87M
10013,Feb,2019,$2.88M
10013,Jan,2019,$2.89M
10013,Nov,2018,$2.90M
10013,Oct,2018,$2.90M
10013,Sep,2018,$2.90M
10013,Jul,2018,$2.90M
10013,Jun,2018,$2.91M
10013,May,2018,$2.91M
10013,Apr,2018,$2.91M
10013,Mar,2018,$2.91M
10013,Feb,2018,$2.92M
10013,Dec,2017,$2.94M
10013,Nov,2017,$2.95M
10013,Oct,2017,$2.95M
10013,Sep,2017,$2.97M
10013,Aug,2017,$2.98M
10013,Jul,2017,$2.99M
10013,Jun,2017,$2.98M
10013,May,2017,$2.99M
10013,Apr,2017,$3.00M
10013,Mar,2017,$3.00M
10013,Feb,2017,$3.00M
10013,Dec,2016,$3.01M
10013,Nov,2016,$3.01M
10013,Oct,2016,$3.03M
10013,Sep,2016,$3.03M
10013,Aug,2016,$3.02M
10013,Jul,2016,$3.01M
10013,Jun,2016,$3.01M
10013,May,2016,$3.02M
10013,Apr,2016,$3.03M
10013,Mar,2016,$3.02M
10013,Feb,2016,$3.03M
10013,Jan,2016,$3.05M
10013,Dec,2015,$3.05M
10013,Nov,2015,$3.03M
10013,Oct,2015,$2.99M
10013,Sep,2015,$2.96M
10013,Aug,2015,$2.94M
10013,Jul,2015,$2.94M
10013,Jun,2015,$2.93M
10013,Apr,2015,$2.90M
10013,Mar,2015,$2.88M
10013,Feb,2015,$2.85M
10013,Jan,2015,$2.81M
10013,Dec,2014,$2.78M
10013,Nov,2014,$2.75M
10013,Oct,2014,$2.73M
10013,Sep,2014,$2.70M
10013,Aug,2014,$2.69M
10013,Jul,2014,$2.68M
10013,Jun,2014,$2.65M
10013,May,2014,$2.61M
10013,Apr,2014,$2.56M
10013,Mar,2014,$2.52M
10013,Feb,2014,$2.50M
10013,Jan,2014,$2.49M
10013,Nov,2013,$2.44M
10013,Oct,2013,$2.43M
10013,Sep,2013,$2.43M
10013,Aug,2013,$2.40M
10013,Jul,2013,$2.37M
10013,Jun,2013,$2.34M
10013,May,2013,$2.33M
10013,Apr,2013,$2.32M
10013,Mar,2013,$2.30M
10013,Feb,2013,$2.27M
10013,Jan,2013,$2.24M
10013,Dec,2012,$2.22M
10013,Nov,2012,$2.20M
10013,Oct,2012,$2.19M
10013,Sep,2012,$2.16M
10013,Aug,2012,$2.14M
10013,Jul,2012,$2.13M
10013,Jun,2012,$2.13M
10013,May,2012,$2.12M
10013,Apr,2012,$2.12M
10013,Mar,2012,$2.12M
10013,Feb,2012,$2.13M
10013,Jan,2012,$2.14M
10013,Dec,2011,$2.14M
10013,Nov,2011,$2.13M
10013,Oct,2011,$2.11M
10013,Sep,2011,$2.10M
10013,Aug,2011,$2.09M
10013,Jul,2011,$2.09M
10013,Jun,2011,$2.08M
10013,May,2011,$2.06M
10013,Mar,2011,$2.02M
10013,Dec,2013,$2.46M
10013,Jan,2017,$3.01M
10013,Jan,2018,$2.93M
10013,Aug,2018,$2.89M
10013,Dec,2018,$2.90M
10013,Dec,2021,$2.77M
10014,Jan,2022,$1.14M
10014,Dec,2021,$1.14M
10014,Sep,2021,$1.12M
10014,Jul,2021,$1.11M
10014,Jun,2021,$1.11M
10014,May,2021,$1.11M
10014,Apr,2021,$1.10M
10014,Feb,2021,$1.10M
10014,Jan,2021,$1.10M
10014,Dec,2020,$1.10M
10014,Oct,2020,$1.09M
10014,Aug,2020,$1.10M
10014,Feb,2020,$1.15M
10014,Dec,2019,$1.14M
10014,Nov,2019,$1.14M
10014,Oct,2019,$1.15M
10014,Aug,2019,$1.16M
10014,Jun,2019,$1.16M
10014,Apr,2019,$1.17M
10014,Mar,2019,$1.17M
10014,Feb,2019,$1.18M
10014,Dec,2018,$1.23M
10014,Oct,2018,$1.24M
10014,Aug,2018,$1.20M
10014,Jul,2018,$1.18M
10014,Jun,2018,$1.18M
10014,May,2018,$1.17M
10014,Feb,2018,$1.18M
10014,Jan,2018,$1.17M
10014,Nov,2017,$1.14M
10014,Oct,2017,$1.14M
10014,Aug,2017,$1.16M
10014,Jul,2017,$1.17M
10014,Jun,2017,$1.16M
10014,May,2017,$1.17M
10014,Mar,2017,$1.15M
10014,Feb,2017,$1.13M
10014,Jan,2017,$1.12M
10014,Dec,2016,$1.11M
10014,Nov,2016,$1.11M
10014,Sep,2016,$1.11M
10014,Aug,2016,$1.11M
10014,Jun,2016,$1.11M
10014,May,2016,$1.11M
10014,Apr,2016,$1.11M
10014,Mar,2016,$1.11M
10014,Feb,2016,$1.11M
10014,Jan,2016,$1.12M
10014,Dec,2015,$1.12M
10014,Nov,2015,$1.12M
10014,Oct,2015,$1.11M
10014,Aug,2015,$1.10M
10014,Jul,2015,$1.09M
10014,Apr,2015,$1.07M
10014,Mar,2015,$1.07M
10014,Feb,2015,$1.07M
10014,Jan,2015,$1.07M
10014,Nov,2014,$1.06M
10014,Oct,2014,$1.05M
10014,Aug,2014,$1.04M
10014,Jun,2014,$1.03M
10014,May,2014,$1.02M
10014,Apr,2014,$1.01M
10014,Jan,2014,$973K
10014,Nov,2013,$943K
10014,Sep,2013,$930K
10014,Jul,2013,$907K
10014,Jun,2013,$895K
10014,Apr,2013,$870K
10014,Feb,2013,$840K
10014,Dec,2012,$823K
10014,Oct,2012,$816K
10014,Aug,2012,$804K
10014,Jun,2012,$796K
10014,May,2012,$793K
10014,Feb,2012,$809K
10014,Sep,2011,$797K
10014,Jul,2011,$785K
10014,Jun,2011,$784K
10014,May,2011,$778K
10014,Apr,2011,$770K
10014,Mar,2011,$759K
10014,Nov,2011,$808K
10014,Mar,2012,$802K
10014,Sep,2012,$808K
10014,Oct,2013,$934K
10014,Feb,2014,$988K
10014,May,2015,$1.08M
10014,Jul,2016,$1.11M
10014,Apr,2017,$1.16M
10014,Sep,2017,$1.15M
10014,Mar,2018,$1.18M
10014,Apr,2018,$1.17M
10014,Nov,2018,$1.24M
10014,Jul,2019,$1.16M
10014,Sep,2019,$1.16M
10014,Apr,2020,$1.13M
10014,Jun,2020,$1.12M
10014,Jul,2020,$1.12M
10014,Nov,2020,$1.09M
10014,Mar,2021,$1.10M
10014,Oct,2021,$1.12M
10014,Nov,2021,$1.13M
10014,Aug,2021,$1.11M
10014,Jan,2019,$1.20M
10014,Dec,2014,$1.07M
10014,Jul,2014,$1.03M
10014,Mar,2013,$855K
10014,Oct,2011,$804K
10014,Jan,2013,$829K
10014,Dec,2013,$955K
10014,Mar,2014,$1.00M
10014,Mar,2020,$1.14M
10014,May,2020,$1.13M
10014,May,2019,$1.16M
10014,Nov,2012,$819K
10014,Apr,2012,$796K
10014,Jan,2012,$810K
10014,Jun,2015,$1.08M
10014,Sep,2018,$1.22M
10014,Jan,2020,$1.15M
10014,Sep,2020,$1.09M
10014,Dec,2017,$1.15M
10014,Aug,2013,$919K
10014,May,2013,$886K
10014,Dec,2011,$810K
10014,Aug,2011,$790K
10014,Sep,2014,$1.04M
10014,Oct,2016,$1.11M
10015,Jan,2021,$657K
10015,Dec,2020,$656K
10015,Nov,2020,$654K
10015,Oct,2020,$652K
10015,Sep,2020,$650K
10015,Aug,2020,$648K
10015,Jul,2020,$646K
10015,May,2020,$643K
10015,Apr,2020,$643K
10015,Mar,2020,$642K
10015,Feb,2020,$642K
10015,Jan,2020,$641K
10015,Dec,2019,$641K
10015,Nov,2019,$641K
10015,Oct,2019,$642K
10015,Sep,2019,$644K
10015,Aug,2019,$646K
10015,Jul,2019,$648K
10015,Jun,2019,$648K
10015,May,2019,$649K
10015,Apr,2019,$648K
10015,Mar,2019,$648K
10015,Feb,2019,$647K
10015,Jan,2019,$647K
10015,Dec,2018,$646K
10015,Nov,2018,$645K
10015,Oct,2018,$643K
10015,Sep,2018,$641K
10015,Aug,2018,$638K
10015,Jul,2018,$635K
10015,Jun,2018,$633K
10015,May,2018,$630K
10015,Apr,2018,$627K
10015,Mar,2018,$623K
10015,Feb,2018,$619K
10015,Jan,2018,$615K
10015,Dec,2017,$612K
10015,Nov,2017,$609K
10015,Oct,2017,$606K
10015,Sep,2017,$602K
10015,Aug,2017,$598K
10015,Jul,2017,$594K
10015,Jun,2017,$590K
10015,May,2017,$586K
10015,Apr,2017,$583K
10015,Mar,2017,$581K
10015,Feb,2017,$578K
10015,Jan,2017,$575K
10015,Dec,2016,$571K
10015,Nov,2016,$567K
10015,Oct,2016,$564K
10015,Sep,2016,$561K
10015,Aug,2016,$558K
10015,Jul,2016,$555K
10015,Jun,2016,$553K
10015,May,2016,$550K
10015,Apr,2016,$547K
10015,Feb,2016,$542K
10015,Jan,2016,$539K
10015,Nov,2015,$533K
10015,Sep,2015,$526K
10015,Aug,2015,$524K
10015,Jul,2015,$520K
10015,Jun,2015,$517K
10015,May,2015,$513K
10015,Apr,2015,$509K
10015,Mar,2015,$506K
10015,Feb,2015,$504K
10015,Jan,2015,$502K
10015,Dec,2014,$499K
10015,Nov,2014,$497K
10015,Oct,2014,$495K
10015,Sep,2014,$493K
10015,Jul,2014,$487K
10015,May,2014,$484K
10015,Apr,2014,$481K
10015,Mar,2014,$478K
10015,Feb,2014,$474K
10015,Jan,2014,$470K
10015,Dec,2013,$466K
10015,Nov,2013,$464K
10015,Oct,2013,$461K
10015,Aug,2013,$455K
10015,Jul,2013,$452K
10015,Jun,2013,$450K
10015,May,2013,$447K
10015,Mar,2013,$443K
10015,Feb,2013,$442K
10015,Jan,2013,$441K
10015,Dec,2012,$439K
10015,Nov,2012,$437K
10015,Feb,2012,$434K
10015,Jan,2012,$434K
10015,Dec,2011,$434K
10015,Nov,2011,$434K
10015,Oct,2011,$435K
10015,Sep,2011,$436K
10015,Jul,2011,$437K
10015,Jun,2011,$438K
10015,May,2011,$440K
10015,Apr,2011,$440K
10015,Mar,2011,$440K
10015,Jul,2012,$433K
10015,May,2012,$432K
10015,Apr,2012,$432K
10015,Mar,2012,$432K
10015,Aug,2011,$436K
10015,Jun,2012,$433K
10015,Aug,2012,$434K
10015,Sep,2012,$434K
10015,Oct,2012,$435K
10015,Apr,2013,$445K
10015,Sep,2013,$458K
10015,Aug,2014,$490K
10015,Oct,2015,$529K
10015,Dec,2015,$536K
10015,Mar,2016,$544K
10015,Jun,2020,$645K
10015,Jun,2014,$485K
10016,Jan,2022,$727K
10016,Dec,2021,$721K
10016,Nov,2021,$716K
10016,Oct,2021,$713K
10016,Sep,2021,$711K
10016,Aug,2021,$710K
10016,Jul,2021,$708K
10016,Jun,2021,$706K
10016,May,2021,$704K
10016,Apr,2021,$703K
10016,Mar,2021,$701K
10016,Feb,2021,$704K
10016,Jan,2021,$710K
10016,Dec,2020,$716K
10016,Nov,2020,$724K
10016,Oct,2020,$729K
10016,Sep,2020,$731K
10016,Aug,2020,$731K
10016,Jul,2020,$731K
10016,Jun,2020,$736K
10016,May,2020,$739K
10016,Apr,2020,$744K
10016,Mar,2020,$748K
10016,Feb,2020,$753K
10016,Jan,2020,$754K
10016,Dec,2019,$752K
10016,Nov,2019,$751K
10016,Oct,2019,$755K
10016,Sep,2019,$764K
10016,Aug,2019,$774K
10016,Jul,2019,$783K
10016,Jun,2019,$783K
10016,May,2019,$786K
10016,Apr,2019,$784K
10016,Mar,2019,$786K
10016,Feb,2019,$791K
10016,Jan,2019,$798K
10016,Dec,2018,$805K
10016,Nov,2018,$804K
10016,Oct,2018,$801K
10016,Sep,2018,$798K
10016,Aug,2018,$796K
10016,Jul,2018,$795K
10016,Jun,2018,$800K
10016,May,2018,$803K
10016,Mar,2018,$805K
10016,Jan,2018,$797K
10016,Dec,2017,$798K
10016,Nov,2017,$805K
10016,Oct,2017,$808K
10016,Sep,2017,$813K
10016,Aug,2017,$812K
10016,Jul,2017,$812K
10016,Jun,2017,$806K
10016,May,2017,$801K
10016,Apr,2017,$800K
10016,Mar,2017,$803K
10016,Feb,2017,$806K
10016,Jan,2017,$806K
10016,Nov,2016,$802K
10016,Oct,2016,$804K
10016,Sep,2016,$804K
10016,Aug,2016,$804K
10016,Jul,2016,$805K
10016,Jun,2016,$807K
10016,May,2016,$808K
10016,Apr,2016,$806K
10016,Mar,2016,$803K
10016,Jan,2016,$800K
10016,Dec,2015,$797K
10016,Nov,2015,$792K
10016,Oct,2015,$787K
10016,Sep,2015,$784K
10016,Aug,2015,$781K
10016,Jul,2015,$777K
10016,Jun,2015,$775K
10016,May,2015,$773K
10016,Apr,2015,$771K
10016,Mar,2015,$766K
10016,Feb,2015,$762K
10016,Jan,2015,$757K
10016,Dec,2014,$755K
10016,Nov,2014,$752K
10016,Oct,2014,$748K
10016,Sep,2014,$742K
10016,Aug,2014,$734K
10016,Jul,2014,$728K
10016,Jun,2014,$720K
10016,Apr,2014,$703K
10016,Mar,2014,$696K
10016,Feb,2014,$687K
10016,Oct,2013,$661K
10016,Sep,2013,$658K
10016,Jul,2013,$649K
10016,Jun,2013,$644K
10016,May,2013,$640K
10016,Apr,2013,$637K
10016,Feb,2013,$631K
10016,Jan,2013,$627K
10016,Nov,2012,$621K
10016,Oct,2012,$617K
10016,Sep,2012,$612K
10016,Jul,2012,$609K
10016,Jun,2012,$611K
10016,May,2012,$611K
10016,Apr,2012,$610K
10016,Mar,2012,$611K
10016,Feb,2012,$614K
10016,Jan,2012,$616K
10016,Dec,2011,$617K
10016,Nov,2011,$617K
10016,Oct,2011,$617K
10016,Sep,2011,$617K
10016,Aug,2011,$617K
10016,Jun,2011,$612K
10016,May,2011,$610K
10016,Apr,2011,$608K
10016,Mar,2011,$607K
10016,Jul,2011,$615K
10016,Dec,2012,$625K
10016,Mar,2013,$634K
10016,Aug,2013,$654K
10016,Nov,2013,$666K
10016,Jan,2014,$680K
10016,Apr,2018,$806K
10016,May,2014,$712K
10016,Dec,2013,$672K
10016,Aug,2012,$609K
10017,Jan,2022,$640K
10017,Dec,2021,$633K
10017,Oct,2021,$627K
10017,Sep,2021,$626K
